	Unnamed: 0	id_str	created_at	user_name	user_location	user_verified	retweet_count	favorite_count	lang	text	sentiment
57413	57413	1241620720930742272	2020-03-22 07:00:22	Luigi Lardone	Rome, Lazio	False	1	1	it	coletto incontra coop sociali fondo per copertura costi extra del covid	2
57414	57414	1241620721262112769	2020-03-22 07:00:22	Startup.info 🇮🇹	Italia	False	0	0	it	covid italia bollettino oggi novembre	2
57416	57416	1241620721568231425	2020-03-22 07:00:22	Paolo Chiariello	Napoli, Campania	False	1	2	it	non solo ora anche scaglia contro case farmaceutiche che muovono fila …	2
57452	57452	1241620745719091201	2020-03-22 07:00:28	BelvedereNews.net	Caserta, Campania	False	0	0	it	madre tutti video sul covid dott franchi smaschera una volta per tutte con dett…	2
57453	57453	1241620745794527232	2020-03-22 07:00:28	Sofia Maria	Paris	False	0	1	it	latest data	2
57465	57465	1241620750420848641	2020-03-22 07:00:29	@lesen.one	Bonn, Germany	False	0	0	it	bollettino del novembre morti 559 nuovi contagiati provincia alessandria totale 12235 …	0
57483	57483	1241620758763356161	2020-03-22 07:00:31	Alessandro Corbelli	Italy	False	1	0	it	funzione dal novembre 2020 alle ore all fiera della sardegna cagliari secondo drive through della dif…	2
57497	57497	1241620766652760064	2020-03-22 07:00:33	alessan514	Roma, Lazio	False	0	0	it	coronavirus story 289 marzo 2020 osservatorio prime pagine internazionali benvenuto resto del mondo nel…	2
57576	57576	1241620812349800449	2020-03-22 07:00:44	Sulcis Iglesiente Oggi	Iglesias, Sardegna	False	0	0	it	prova che covid conseguenze neurologiche	2
57582	57582	1241620813616492545	2020-03-22 07:00:44	Frenky Pastello	Nè a dx nè a sx ma a SUD	False	4	14	it	covid nuovo decesso eboli aumentano contagi baronissi siano	2
57704	57704	1241620884282105861	2020-03-22 07:01:01	iltarantino		False	0	0	it	andare spasso col cane legato guinzaglio rischio contagio covid	0
57822	57822	1241620947301474304	2020-03-22 07:01:16	Open		True	3	11	it	torna allenarsi dopo positività “che bello essere nuovo campo”	2
57915	57915	1241620985759109120	2020-03-22 07:01:25	Milan News 24	Milano	False	0	0	it	attività forze armate durante emergenza covid	2
57926	57926	1241620989462659079	2020-03-22 07:01:26	@lesen.one	Bonn, Germany	False	0	0	it	emergenza covid punto basilicata dati del novembre 2020 via	2
57967	57967	1241621006562791424	2020-03-22 07:01:30	❄Yuza❄	Midgard	False	0	0	it	crisi delle filiere agricole causate dall emergenza covid	2
58106	58106	1241621077542998016	2020-03-22 07:01:47	antos	Don Chisciotte...la mia anima	False	0	0	it	covid punto della situazione bagnoli irpino	2
58171	58171	1241621120198905856	2020-03-22 07:01:57	Dont Drink the Kool-aid	Colorado, USA	False	0	1	it	sei sicuro sapere come viaggiare correttamente evitare tempi del scoprilo qui	0
58183	58183	1241621127950151681	2020-03-22 07:01:59	FantaLisa	Veneto, Italia	False	3	5	it	madre tutti video sul covid dott franchi smaschera una volta per tutte con dettagli tecnici …	2
58201	58201	1241621136229703680	2020-03-22 07:02:01	Zazoom Social News	Italia	False	0	0	it	conferenza stampa relativa alla distribuzione del vaccino programma semplice complesso sta pijà per culo	2
58221	58221	1241621145134280704	2020-03-22 07:02:03	Zazoom Info	Italia	False	0	1	it	luiz bacci testa positivo para covid	2
58224	58224	1241621145473998848	2020-03-22 07:02:03	RockMyLife	Toscana, Italia	False	0	0	it	isola attiva operativa non solo bellissima	2
58259	58259	1241621166130946048	2020-03-22 07:02:08	Antonio Gianniello		False	1	1	it	emergenza epidemiologica richiesta diagnostici adozione …	2
58278	58278	1241621177925357573	2020-03-22 07:02:11	Rimini Press	Rimini, Emilia Romagna	False	0	0	it	credo invece che morti per covid siano sottostimati posto parlamento con lega però sicuro	0
58311	58311	1241621190701199360	2020-03-22 07:02:14	Freddy	Veneto, Italia	False	0	0	it	conosci già nostra linea scopri anche gli integratori pensati per prevenzione imm…	2
58314	58314	1241621190940057600	2020-03-22 07:02:14	Rimini Press	Rimini, Emilia Romagna	False	0	0	it	venezia coach ticchi positivo	2
58328	58328	1241621195117789184	2020-03-22 07:02:15	gazzettaGranata.com	Torino	False	0	0	it	covid aumentano tamponi curva risale nel biellese due decessi 161 contagiati più ieri	2
58403	58403	1241621245138960384	2020-03-22 07:02:27	Claudio Siglich	Sdraiato	False	2	3	it	quel fenomeno arcuri combinata ’altra speso milioni euro per tamponi rapidi che…	2
58412	58412	1241621249543069697	2020-03-22 07:02:28	Gianfranco Rinaldi	Mantova, Lombardia	False	4	6	it	covid bartoletti dopo sentenza tar nessun rallentamento uscar potenziato servizio 000 visite settimana	2
58455	58455	1241621265934319616	2020-03-22 07:02:32	THE SENTINEL OF YAHWEH	Italia	False	0	0	it	saudi arabia covid cases more die saudi arabia	2
58514	58514	1241621299404963841	2020-03-22 07:02:40	Daniele Bottoni	Omegna	False	0	0	it	covid prosegue lavoro del nucleo monitoraggio istituito prefettura reggio calabria leggi tutto…	2
58548	58548	1241621320707776513	2020-03-22 07:02:45	trinchero Valter	Torino	False	0	0	it	sono 176 nuovi contagi covid italia	2
58565	58565	1241621333290737669	2020-03-22 07:02:48	Scrivo Libero	Agrigento, Sicilia	False	0	0	it	circa dei partecipanti globali dei partecipanti statunitensi hanno background razzialm…	2
58569	58569	1241621333840203776	2020-03-22 07:02:48	ginkgob		False	0	0	it	novembre plenaria del parlamento europeo agenda nuova strategia industriale dell relatore…	2
58595	58595	1241621345730990080	2020-03-22 07:02:51	Chicca Pancaldi	Switzerland	False	1	2	it	novembre 2020 fondo del governo per giornali che condizione diffusione spot…	2
58635	58635	1241621375124680704	2020-03-22 07:02:58	stefano nicolo	Roma, Lazio	False	0	0	it	abbiamo mancano perché chi creato mercato nero ignobile gente muore chi …	0
58722	58722	1241621421589233664	2020-03-22 07:03:09	AFC News		False	0	0	it	sgi aderisce alla campagna per una maggiore trasparenza sul covid	2
58729	58729	1241621425817096192	2020-03-22 07:03:10	CORNER NEWS 24		False	0	0	it	salute maschile covid con coronavirus crollo fino delle visite	0
58741	58741	1241621430254649344	2020-03-22 07:03:11	CORNER NEWS 24		False	0	0	it	serie real sebastiani rieti nuovi casi	2
58744	58744	1241621433811382274	2020-03-22 07:03:12	CORNER NEWS 24		False	0	0	it	liguria iniziative per tutelare gli over  parte oggi ’iniziativa “scontisicurezza” favore delle persone over …	2
58767	58767	1241621442149650432	2020-03-22 07:03:14	CORNER NEWS 24		False	0	0	it	“dice cose buon senso” tipo usare idrossiclorochina per curare covid	2
58773	58773	1241621443395358720	2020-03-22 07:03:14	CORNER NEWS 24		False	0	0	it	aggiornamento qui mappa che incrocia tamponi positivi densità abitativa …	2
58776	58776	1241621446725636096	2020-03-22 07:03:15	CORNER NEWS 24		False	0	0	it	covid bando emergenza infermieri 946 domande pervenute	2
58791	58791	1241621454950748160	2020-03-22 07:03:17	Ultime Notizie	redazione @ultimenotizie.eu	False	3	3	it	abbiamo sbagliato anche chi aveva infarto stato registrato come decesso covid state tran…	0
58798	58798	1241621459396710403	2020-03-22 07:03:18	CORNER NEWS 24		False	0	0	it	ricordatevi solo una cosa che per arrivare tutto questo alla fiera del più efficace più remunerativo…	2
58836	58836	1241621472071876608	2020-03-22 07:03:21	Filip		False	0	0	it	oltre 36mila contagi 653 deceduti h24	2
58838	58838	1241621472235446272	2020-03-22 07:03:21	Antani		False	0	0	it	dimentica nella triste equazione decessi senza tampone nel corso della prima ondata eccesso mortalit…	2
58841	58841	1241621475922251776	2020-03-22 07:03:22	Antani		False	0	0	it	con copertura per dipendenti delle coopve rischio infezione non necessità prova…	0
58848	58848	1241621480124841984	2020-03-22 07:03:23	Antani		False	0	0	it	che sia sotto covid	2
58849	58849	1241621480288419845	2020-03-22 07:03:23	Venti4ore		False	0	0	it	emily pallini positiva covid credo sia stato giusto dirvelo – ecco come sta	2
58866	58866	1241621488979017729	2020-03-22 07:03:25	news_piacenza	Piacenza, Emilia Romagna	False	0	0	it	regola ’oro non stare chiuso con persone che non sono della tua famiglia	1
58872	58872	1241621493244661760	2020-03-22 07:03:26	Antani		False	0	0	it	funzione dal novembre 2020 alle ore all fiera della sardegna cagliari secondo drive through del…	2
58892	58892	1241621501411033089	2020-03-22 07:03:28	Antani		False	0	0	it	sfida degli organizzatori eventi nell’era del covid	2
58896	58896	1241621501683675136	2020-03-22 07:03:28	news_piacenza	Piacenza, Emilia Romagna	False	0	0	it	legioni rosse covid quarto stato dell arte regioni rosse non devono avere fretta prud…	2
58904	58904	1241621505999544320	2020-03-22 07:03:29	Antani		False	0	0	it	bando lombardia finanziamento fondo perduto una tantum per sostenere lavoratori autonomi con partita iva …	2
58919	58919	1241621514094546945	2020-03-22 07:03:31	ingegnererrante	Lucca, Toscana	False	0	0	it	non ancora sicura sua efficacia	0
58940	58940	1241621522193813504	2020-03-22 07:03:33	Pedone Antonietta	Milano, Lombardia	False	0	0	it	domandiamo dio dov’ nostro cristianesimo inconsistente	2
58974	58974	1241621542720671745	2020-03-22 07:03:38	Vatican News	Vatican City	True	55	176	it	casi persone finora positive sono 140 177 349 ieri 235 …	2
59023	59023	1241621572043104256	2020-03-22 07:03:45	Francesco Nespoli	Modena, Bergamo	False	0	2	it	covid università creato sanificatore ozono che uccide …	2
59073	59073	1241621606117642245	2020-03-22 07:03:53	Marco Tommasino	Torino, Piemonte	False	2	5	it	dell’inizio della diffusione del virus sembra non possa parlare che sottovoce	2
59133	59133	1241621631975424000	2020-03-22 07:03:59	Emi Giordano		False	0	0	it	venezuela raggiunge 860 morti per covid	0
59174	59174	1241621651806195712	2020-03-22 07:04:04	News Finanza		False	0	2	it	pubblicati verbali 112 113 114 del 113 consiste pagine comprese per firme una sola…	2
59216	59216	1241621673180307456	2020-03-22 07:04:09	Torino Oggi	Torino, Piemonte	False	0	0	it	ecco questo duemila eventi ricorderemo tutti quale bagaglio esperienze donato …	2
59234	59234	1241621681631825931	2020-03-22 07:04:11	🇮🇹 Vulcanhelios 🇮🇹 🙈 🙉 🙊	Terra, sistema solare.	False	1	3	it	italia non sono medici anni nelle facoltà medicina numero chiuso con fantastico test accesso cominc…	0
59245	59245	1241621686207811584	2020-03-22 07:04:12	Torino Oggi	Torino, Piemonte	False	0	0	it	qual fonte quello screenshot qui uno studio usf pubblicato sul journa…	2
59248	59248	1241621689605197827	2020-03-22 07:04:13	Torino Oggi	Torino, Piemonte	False	0	0	it	mentre mezza difesa dei attende paziente covid list dei chiefs tornato allenarsi	2
59270	59270	1241621698132279297	2020-03-22 07:04:15	Torino Oggi	Torino, Piemonte	False	0	0	it	covid quanto sono affidabili tamponi rapidi via	2
59277	59277	1241621699084328960	2020-03-22 07:04:15	Mauro		False	0	0	it	grandi rischi per settore per non interviene fretta ripetuto opini…	0
59381	59381	1241621748568768522	2020-03-22 07:04:27	Palermo 24h	Palermo	False	0	0	it	covid due decessi 139 nuovi positivi 153 guariti “respira” reparto malattie infettive dimessi …	1
59409	59409	1241621764435841026	2020-03-22 07:04:31	Playhitmusic	Italia	False	0	0	it	test coreani anche basta non può più covid quanto sono affidabili tamponi rapidi sky tg24 htt…	2
59466	59466	1241621795293274113	2020-03-22 07:04:38	Rosalba Reggio #facciamorete		False	1	0	it	covid messo muro sanità pubblica campania già inesistente prima della pandemia	2
59485	59485	1241621804139020288	2020-03-22 07:04:40	Alessia T		False	1	2	it	casi persone finora positive sono 140 177 349 ieri 235…	2
59505	59505	1241621816491343872	2020-03-22 07:04:43	mib	Graticolato Romano del Veneto.	False	0	0	it	lindsey positiva non giocherà con novembre	2
59625	59625	1241621895268773889	2020-03-22 07:05:02	Milan Airports		False	0	0	it	covid rischio commercio fauna selvatica durante pandemia	0
59635	59635	1241621895839088645	2020-03-22 07:05:02	Duncan Macrae 🇪🇺🇮🇹	Sol b	False	0	0	it	sono decessi persone positive comunicati dalla cui …	2
59659	59659	1241621907298017280	2020-03-22 07:05:05	TerniLife		False	0	0	it	cagliari ulteriori misure prevenzione del contagio covid	2
59750	59750	1241621954899185666	2020-03-22 07:05:16	Studio Marzocchi ©	Salerno, Campania	False	0	0	it	sabato domenica dalle alle presso associazione berlinguer viale opita oppio emergenz…	2
59904	59904	1241622025761931266	2020-03-22 07:05:33	Frankf1842	Italia	False	0	0	it	patriarca della chiesa greco ortodossa stato ricoverato terapia intensiva via precauzionale contratto …	2
59933	59933	1241622037787017216	2020-03-22 07:05:36	Germano Baldazzi #SalviamoINostriAnziani		False	3	3	it	che non anche che sarebbe reato seguissi quelli che seguono per dare due randellate posso chied…	2
60036	60036	1241622093214748672	2020-03-22 07:05:49	roberto bruno	treviso	False	0	0	it	sicilia covid 1871 nuovi ‘positivi’ 352 guariti decessi messina 264 domani ordinanza ‘stringente’ …	2
60094	60094	1241622134734163969	2020-03-22 07:05:59	Corriere del Veneto	Padova, Veneto	False	1	10	it	abbandona metodo svedese	0
60116	60116	1241622147136708608	2020-03-22 07:06:02	System failure		False	0	0	it	emergenza covid novembre 5349 nuovi casi piemonte 3098 pazienti guariti	2
60126	60126	1241622152002101248	2020-03-22 07:06:03	Elio Lannutti		False	3	4	it	coronavirus “una vera svolta” nuovo farmaco per pazienti gravemente colpiti covid	2
60169	60169	1241622176631009280	2020-03-22 07:06:09	Ing. Cristian Randieri, PhD	Siracusa, Sicilia	False	0	0	it	attesa della presentazione con alle sul suo profilo segnalo recen…	2
60250	60250	1241622210344816641	2020-03-22 07:06:17	Studio Legale Canu	Sassari Sardegna Italia	False	0	0	it	covid pietra fdi agroalimentare allo stremo governo nessun sostegno	2
60265	60265	1241622214866337793	2020-03-22 07:06:18	Studio Legale Canu	Sassari Sardegna Italia	False	0	0	it	’asl sud regione campania hanno comunicato che nelle ultime ore sono risultati positivi coronav…	2
60275	60275	1241622219098394626	2020-03-22 07:06:19	Studio Legale Canu	Sassari Sardegna Italia	False	0	0	it	tutto leggere	2
60321	60321	1241622244171943941	2020-03-22 07:06:25	JuventusNews24.com	Torino, Piemonte	False	0	1	it	milioni per far fare terrorismo emittenti radio televisive locali	2
60328	60328	1241622248106209280	2020-03-22 07:06:26	Trapani 24h	Italia	False	0	0	it	parlamento europeo approvato risoluzione 2790 2020 sull’impatto delle misure connesse covid…	2
60336	60336	1241622252350816256	2020-03-22 07:06:27	attilio lioi	Segretario romano nCDU . 	False	0	0	it	coronavirus dati aggiornati dei contagi italia europa	2
60500	60500	1241622348903710722	2020-03-22 07:06:50	Antonio De Marco🇮🇹	Pescara, Abruzzo	False	1	4	it	ricoverati con sintomi 610 106	2
60578	60578	1241622394613248000	2020-03-22 07:07:01	Zazoom Social News	Italia	False	0	0	it	grandi rischi per settore per non interviene fretta ripetuto …	0
60580	60580	1241622398585188353	2020-03-22 07:07:02	Piero Pallavicini		False	0	0	it	caserta ‘ territorio racconta’ concorso poetico prosaico scadenza prorogata per covid …	2
60653	60653	1241622437214781441	2020-03-22 07:07:11	SpazioTransnazionale	Rome, Italy	False	0	0	it	fuga gas esplode palazzina morti covid	0
60665	60665	1241622444567298048	2020-03-22 07:07:13	SpazioTransnazionale	Rome, Italy	False	0	0	it	livello vuoto raggiunto nella nostra società può essere colmato soltanto sul piano spirituale con storia…	2
60676	60676	1241622448761638912	2020-03-22 07:07:14	SpazioTransnazionale	Rome, Italy	False	0	0	it	manuale del negazionista	2
60710	60710	1241622465547288582	2020-03-22 07:07:18	andarin		False	1	1	it	alcune risposte sulla perdita olfatto covid …	0
60714	60714	1241622466402844672	2020-03-22 07:07:18	covid19Infotracker		False	0	0	it	covid humane society campagna mondiale per tutela dei visoni via	2
60725	60725	1241622470727254017	2020-03-22 07:07:19	covid19Infotracker		False	0	0	it	covid variante legata visoni scoperta paesi del mondo via	2
60749	60749	1241622478847442944	2020-03-22 07:07:21	247ace Media		False	0	0	it	incidente stradale salerno reggio calabria morti covid	0
60762	60762	1241622486552322048	2020-03-22 07:07:23	covid19Infotracker		False	0	0	it	piemonte decessi persone positive test del covid ricoverati terapia intensiva sono 390 ris…	2
60775	60775	1241622490721460225	2020-03-22 07:07:24	nonstop9981		False	2	0	it	allevamenti visoni italia tra maltrattamenti rischio covid regione emilia romagna … via	0
60780	60780	1241622491191271424	2020-03-22 07:07:24	covid19Infotracker		False	0	0	it	abbiamo cominciato ordinare	2
60823	60823	1241622512162746369	2020-03-22 07:07:29	Valerio Calini		False	0	0	it	vino amaro covid	2
60840	60840	1241622516826886150	2020-03-22 07:07:30	Murphy_Edd18y		False	0	1	it	acrobata bulgaro cade dal trapezio muore covid	0
60841	60841	1241622520542965760	2020-03-22 07:07:31	Marta		False	0	0	it	covid molise 139 nuovi contagi 153 guariti gli attuali positivi sono 216	2
60898	60898	1241622558090375168	2020-03-22 07:07:40	Flor 🌙		False	0	2	it	cina resto del mondo hanno trascorso oltre decennio cercando sviluppare vaccino per sars senza…	2
61016	61016	1241622629926256640	2020-03-22 07:07:57	Salvatore Sorce		False	0	0	it	coronavirus aggiornamento novembre decessi 334 nuovi casi 127 asintomatici nelle ultime ore	2
61020	61020	1241622634179239937	2020-03-22 07:07:58	Hinkel	Tarascon, Bouches-du-Rhône	False	0	0	it	quando trasmissioni approfondimento sul covid comunicano morti quotidiane magari sarebbe anche caso…	2
61025	61025	1241622638025494530	2020-03-22 07:07:59	A look on the quite perfect	Italy	False	0	0	it	corso sensibile peggioramento dopo daremo colpa covid per giustificarci	1
61065	61065	1241622658514640896	2020-03-22 07:08:04	BusallettaInfo	Busalletta (GE) Italy	False	1	0	it	super bonus 110 ecco come …	2
61066	61066	1241622658531373056	2020-03-22 07:08:04	Ravenna Press		False	0	0	it	quindi 13k morti praticamente sani ussignur visto così non che sia moooolto confortante …	1
61074	61074	1241622663296176128	2020-03-22 07:08:05	BusallettaInfo	Busalletta (GE) Italy	False	1	0	it	senza dimenticare decessi senza tampone nel corso della prima ondata vedi eccesso mortalità …	0
61151	61151	1241622696162705408	2020-03-22 07:08:13	Pachi 🇪🇺	Italy	False	0	0	it	domani giornata internazionale per diritti dell infanzia dell adolescenza per occasione abbiamo incont…	2
61187	61187	1241622709689294848	2020-03-22 07:08:16	Ferrovie.Info		False	1	1	it	logistica secondo del council commissario arcuri dovrebbe chiedere …	2
61201	61201	1241622717700476928	2020-03-22 07:08:18	news_modena	Modena, Emilia Romagna	False	0	0	it	chi dona senza aspettarsi essere ricambiato sempre tra mani fiore della gioia khalil gibran …	2
61222	61222	1241622733219344384	2020-03-22 07:08:22	Sguardi su Torino	Torino	False	2	3	it	meno male che ’ chi dice chiaramente grazie decessi covid sono fase…	2
61241	61241	1241622744975970304	2020-03-22 07:08:25	Gabriella Sartini	Italia	False	1	2	it	pool position immigrazione seguito amato covid poi droga	2
61247	61247	1241622747610038272	2020-03-22 07:08:25	news_modena	Modena, Emilia Romagna	False	0	0	it	eco bio bio red informativa 2020 informe diario del covid seremi	2
61263	61263	1241622755746906112	2020-03-22 07:08:27	Rapatrax		False	1	1	it	“ accidenti che sai idratare ” non vuoi prepararne…	2
61287	61287	1241622768698953731	2020-03-22 07:08:30	StorieDiTerritori		False	0	1	it	governo premia media allineati milioni per radio che passano gli spot sul covid	2
61323	61323	1241622792845565952	2020-03-22 07:08:36	Lara ammendola		False	0	2	it	unione europea alla sfida del covid con	2
61338	61338	1241622801401786369	2020-03-22 07:08:38	Senso Civico - Un nuovo Ulivo per la Puglia	Bari	False	0	0	it	comune siena arrivano nelle farmacie comunali senesi prodotti marchio asp per prevenzione del covid	2
61372	61372	1241622822482522113	2020-03-22 07:08:43	Mauro		False	0	0	it	banchiere covid scoperto lato debole globalizzazione	0
61520	61520	1241622910797742081	2020-03-22 07:09:04	Celestina Dominelli		False	0	1	it	gagliano castelferrato – covid positivi	2
61689	61689	1241623002615250944	2020-03-22 07:09:26	Ansa Calcio & Sport	Roma, Italia	False	0	0	it	influenza nuovo coronavirus questo coronavirus molto simile all influenza come effetti numerici quindi sopra…	2
61707	61707	1241623011456888832	2020-03-22 07:09:28	Ansa Calcio & Sport	Roma, Italia	False	0	1	it	coronavirus sindaco dispone chiusura scuola primaria del torrione	2
61714	61714	1241623015064064001	2020-03-22 07:09:29	informazione estero	Italia	False	0	0	it	calano positivi decessi nelle ultime ore aggiornamenti …	2
61729	61729	1241623023687544833	2020-03-22 07:09:31	Ansa Calcio & Sport	Roma, Italia	False	0	0	it	governo persevera nel voler mantenere stato emergenza non vuole che festeggiamo natale …	1
61739	61739	1241623028330631169	2020-03-22 07:09:32	Ansa Calcio & Sport	Roma, Italia	False	0	1	it	ricordiamo fratel elio croce portatoci via dal covid uganda	2
61745	61745	1241623031874756608	2020-03-22 07:09:33	ｱ u 尺 ｱ ﾚ 乇 🌙	420 𝕚𝕟 𝒮𝓉𝒶𝓎 Ⓗⓘⓖⓗ	False	1	7	it	definitivo mancano ricoverati nei della	2
61755	61755	1241623040032636928	2020-03-22 07:09:35	Ansa Calcio & Sport	Roma, Italia	False	0	1	it	disponibile non lontano dal buio qui trovi tutti suoi …	2
61775	61775	1241623049432162306	2020-03-22 07:09:37	Fabio Ferrini	Mondo, Europa, Italia, Toscana	False	0	0	it	madonna della salute donaci grazie necessarie alla nostra salvezza ° giorno	2
61776	61776	1241623052246560768	2020-03-22 07:09:38	dukana		False	14	11	it	covid tamponi vaccini strategie per uscire dall’incubo paolo gulisano massimo viglione via	2
61793	61793	1241623060995850240	2020-03-22 07:09:40	Giuseppe	Salento	False	0	0	it	causa della crisi covid numero esploso sostituendo maggior parte delle con…	2
61799	61799	1241623061348200454	2020-03-22 07:09:40	CrissDi		False	0	0	it	prima problema chiamava ora chiama	0
61805	61805	1241623065232056321	2020-03-22 07:09:41	eleonora redaelli	University of Oregon	False	0	0	it	amr week 2020 nell’era covid “antimicrobici maneggiare con cura” vaccinarsi sardegna	2
61848	61848	1241623091572289536	2020-03-22 07:09:47	Giank-deR 🇮🇹	L'Aquila, Abruzzo	False	40	75	it	gli oscuri come diciamo sempre sanno che quando entrate una polarizzazione estrema drastico calo della…	2
61896	61896	1241623112849989632	2020-03-22 07:09:53	Marco Franco Franolich	Südtirol	False	0	1	it	nuovo caso	2
61933	61933	1241623137319636992	2020-03-22 07:09:58	Munaciell	Salerno, Campania	False	0	2	it	covid regione “tamponi rapidi anche negli ambulatori dei medici medicina generale dei pediatri libe…	2
61996	61996	1241623171578638337	2020-03-22 07:10:07	La Voce di Genova	Genova, Liguria	False	0	0	it	covid ’aggiornamento emilia romagna decessi 160 nuovi positivi	2
62000	62000	1241623175001247744	2020-03-22 07:10:07	massimiliano tanzini		False	0	1	it	patriarca della chiesa greco ortodossa stato ricoverato terapia intensiva via precauzionale contratt…	2
62024	62024	1241623187420516353	2020-03-22 07:10:10	La Voce di Genova	Genova, Liguria	False	0	0	it	morti ore provincia	0
62051	62051	1241623200464875520	2020-03-22 07:10:13	La Voce di Genova	Genova, Liguria	False	0	0	it	disponibile acquista ora …	2
62054	62054	1241623203715350528	2020-03-22 07:10:14	Ultimo Mohican		False	0	0	it	altre parole élite aspettano che siano molti più eventi virali mutazioni dopo che covid fatto…	2
62091	62091	1241623220886941697	2020-03-22 07:10:18	massimiliano Ferrara 🌈#antifascista	Alcamo, Sicilia	False	0	0	it	criteri diversi per definire chi ricoverato dati incerti sul totale dei posti disponibili nessuna informazione chi…	1
62107	62107	1241623225358069760	2020-03-22 07:10:19	InMeteo	Bari	False	1	1	it	“ commercianti prodotti freschi frutta verdura sono allo stremo dal governo non arrivano…	2
62109	62109	1241623225831956482	2020-03-22 07:10:19	Francesco Mennillo	Marigliano, Campania	False	0	0	it	cancellare debito covid puo deve dramma che scarseggiano gli…	0
62143	62143	1241623245989830657	2020-03-22 07:10:24	Venti4ore		False	0	0	it	covid dati sui contagi provincia aggiornati novembre	2
62240	62240	1241623288154972161	2020-03-22 07:10:34	Mauro		False	0	0	it	ancora sette decessi per covid continua confronto tra provincia sindacati sulla scuola …	2
62307	62307	1241623322112163840	2020-03-22 07:10:42	Somuthaber	Türkiye	False	0	0	it	cancellare debito covid puo deve dramma che scarseggiano gli statisti…	0
62308	62308	1241623322460393472	2020-03-22 07:10:42	Santo Caracappa		False	0	0	it	dalle alle vediamo zoom per fare punto sul insieme	2
62382	62382	1241623371839868931	2020-03-22 07:10:54	La Torre - 1905	Torre del Greco, Campania	False	0	0	it	rapporto gimbe curva dei contagi ancora non scende decessi una settimana «riaprire per natale avrebbe gra…	2
62444	62444	1241623409588609024	2020-03-22 07:11:03	Enna Trasporti	Enna, Sicilia	False	0	0	it	cancellare debito covid puo deve dramma…	0
62452	62452	1241623413459910656	2020-03-22 07:11:04	Giovanni Menzani	Travo, Emilia Romagna, Italia 	False	0	3	it	anche acli sostengono campagna vaccino bene comune	2
62461	62461	1241623417603883008	2020-03-22 07:11:05	gabriele farina	torino	False	0	0	it	covid campania carceri ‘infette’ situazione allarmante garante ciambriello ‘bisogna svuotarle’ …	0
62485	62485	1241623426797895680	2020-03-22 07:11:07	Elio Lannutti		False	5	4	it	cambiano gli orari apertura pubblico	2
62545	62545	1241623447287054336	2020-03-22 07:11:12	Cortexlan		False	0	0	it	covid punto del commissario arcuri sulle misure contrasto all epidemia conferenza stampa del commissario strao…	2
62559	62559	1241623451850485766	2020-03-22 07:11:13	Cortexlan		False	0	0	it	sono ormai molti anni che bassi tassi fertilità hanno profondo impatto negativo sulla sostenibilità dello stato soci…	0
62602	62602	1241623468363395072	2020-03-22 07:11:17	Laura Ricci	Orvieto con il cuore a Trieste	False	0	1	it	domani puntata vediamoci chiaro dedicata alle canale sky 157 …	2
62605	62605	1241623468657070080	2020-03-22 07:11:17	Mauro		False	0	0	it	questa settimana appuntamento con analisi dei dati covid nel giorno medio farà solo domenica per evitare…	0
62617	62617	1241623476873695232	2020-03-22 07:11:19	Poppy 🇮🇹	milano	False	0	0	it	canale 900 nuovo canale youtube dedicato alla storia del 900 noia della quarantena combatte con cultura …	0
62671	62671	1241623506330271744	2020-03-22 07:11:26	Ora Basta	Bari, Italy	False	63	105	it	confinamento salute mentale raddoppiano depressione ansia	0
62771	62771	1241623560935952390	2020-03-22 07:11:39	Orso Arturo		False	2	6	it	covid punto del commissario arcuri sulle misure contrasto all epidemia conferenza stampa del commissario…	2
62790	62790	1241623577637634048	2020-03-22 07:11:43	M		False	0	0	it	virologi americani gennaio sapevamo che questo covid era davvero davvero brutto avevamo ampio preav…	0
62835	62835	1241623603520712704	2020-03-22 07:11:49	L'Osservatore	Puglia, Italia	False	0	0	it	quando chiederanno “bisnonno come hai passato seconda ondata covid ” risponderò “ascoltando andrea lasz…	2
62849	62849	1241623610986356737	2020-03-22 07:11:51	Geroz		False	1	1	it	covid carceri ‘infette’ situazione allarmante interviene garante ciambriello ‘bisogna svuotarle’ …	0
62911	62911	1241623644402581507	2020-03-22 07:11:59	Tiziana		False	0	0	it	impatto della pandemia covid sulla salute mentale bambini raga via	2
62925	62925	1241623649100222466	2020-03-22 07:12:00	Zazoom Social News	Italia	False	0	0	it	angelo cristofanelli cancellare debito covid puo deve	0
62934	62934	1241623652535283712	2020-03-22 07:12:01	Zazoom Social News	Italia	False	0	0	it	nuovo vaccino mrna della pfizer alcune precisazioni importanti	2
63029	63029	1241623699108892673	2020-03-22 07:12:12	Ing. Cristian Randieri, PhD	Siracusa, Sicilia	False	0	1	it	crisi covid gianmarco senna lega “regione lombardia sostiene categorie economiche abbandonate dal governo …	0
63158	63158	1241623766519644160	2020-03-22 07:12:28	gazzettaRossonera		False	0	0	it	poveri sono perché ricchi sono fregati soldi troppi …	0
63169	63169	1241623770877566978	2020-03-22 07:12:29	Cristiano Bosco	Elsene, België	False	1	10	it	uniti contro covid regione lazio contro covid sanità trasporto pubblico regionale…	2
63190	63190	1241623778804633601	2020-03-22 07:12:31	TrendsWorld		False	0	0	it	audizione senato questa mattina tre importanti clinici altro esperto salute pubblica non clinico…	2
