	Unnamed: 0	id_str	created_at	user_name	user_location	user_verified	retweet_count	favorite_count	lang	text	sentiment
1719	1719	1241576844618616833	2020-03-22 04:06:01	☀️☀️☀️		False	0	0	es	pronto fotos satelitales laboratorios chinos venezuela origen del covid	2
1722	1722	1241576845109313536	2020-03-22 04:06:01	Mvrcos 🔻	Madrid, Comunidad de Madrid	False	0	1	es	por “fortuna” ningún futbolista mexicano contagiado por “covid ” tras juego ante corea del sur pero esto …	2
1723	1723	1241576845277003776	2020-03-22 04:06:01	FxckLive🌹		False	0	0	es	amigo concesionario derivado pandemia por covid apoyo economía imoveqroo invita aprovechar …	2
1729	1729	1241576848699666432	2020-03-22 04:06:02	SuNoticiero	Venezuela	True	3	3	es	hay desfase número positivos por registro nacional contagios	2
1737	1737	1241576852768120832	2020-03-22 04:06:03	Fredy Aguirre		False	0	1	es	que sigue immune covid maestro tabarez 7mo horrocrux voldemort	2
1749	1749	1241576861471330304	2020-03-22 04:06:05	Contrapunto		True	1	0	es	embajador italia representante ante los organismos internacionales con sede roma josé rodríguez …	2
1753	1753	1241576865535533057	2020-03-22 04:06:06	Jorge Jesús Pipi	Buenos Aires- Argentina	False	0	0	es	través refuerza los filtros supervisión las unidades …	2
1761	1761	1241576869889216512	2020-03-22 04:06:07	Milu		False	0	0	es	decide declinar participación los debido que alguien cercano dio …	2
1764	1764	1241576873534132224	2020-03-22 04:06:08	Luh CG 💎	in the sky, with diamonds	False	0	1	es	alerta california impone toque queda por pico casos covid	0
1765	1765	1241576873664155648	2020-03-22 04:06:08	LUIS ALBERTO FRANCO	Bogotá, D. C.	False	0	0	es	rotweiler muerde pero chupa como paga sábado sin covid	0
1768	1768	1241576878013636609	2020-03-22 04:06:09	Noticias en tiempo real	Montero, Bolivia	False	0	0	es	gran canaria mientras los ilegales son alojados hoteles apartamentos turísticos régimen todo incluido las col…	0
1769	1769	1241576878181416960	2020-03-22 04:06:09	Dulce	Donde hay un cielo para mi 💛	False	0	0	es	ocho meses covid ubicó como cuarta causa muerte argentina infobae	0
1775	1775	1241576882098835457	2020-03-22 04:06:10	SVCNoticias.com	Bogotá, D.C., Colombia	False	0	0	es	informa superior existe caso covid entorno realiza teletrabajo para proteger los demás …	2
1777	1777	1241576885726961666	2020-03-22 04:06:11	AIRRomana Radio	Dominican Republic	False	0	0	es	los hospitales están quedando sin camas cuidados intensivos mientras estado sobrepasa una tasa…	0
1779	1779	1241576886834257920	2020-03-22 04:06:11	Gabby Torres	Meet me on the equinox	False	0	1	es	iniciando reunión del subcomité técnico regional covid sureste htt…	2
1784	1784	1241576890214821888	2020-03-22 04:06:12	SoyMerkadologo		False	1	2	es	fallece por covid oficial mario hernández	0
1785	1785	1241576890311364615	2020-03-22 04:06:12	GIznardo	Belén de Escobar - Buenos Aire	False	0	0	es	talcahuano suma campaña para prevenir contagio covid	2
1791	1791	1241576894325276674	2020-03-22 04:06:13	Saav70		False	0	0	es	exhortan extremar medidas bioseguridad para evitar rebrotes del más detalles aquí …	0
1800	1800	1241576898947358720	2020-03-22 04:06:14	juan pichardo	United States	False	6	4	es	las fiestas decembrinas están vuelta esquina muchos han confirmado que pese pandemia verán…	0
1821	1821	1241576923857391617	2020-03-22 04:06:20	Cristina	Puerto Montt, Chile	False	0	1	es	ley seca ciudad méxico edomex por grave incremento covid mañana viernes sábado domingo toca…	0
1824	1824	1241576924465500160	2020-03-22 04:06:20	CP1978		False	0	0	es	torrons vicens agramunt anuncai que vacuna tiene efectividad pero todos sus voluntarios han engordado kil…	2
1828	1828	1241576928034926592	2020-03-22 04:06:21	Angel López	Venezuela	False	0	0	es	taiwán más 200 días sin casos locales covid	2
1829	1829	1241576928215269378	2020-03-22 04:06:21	Wesker 🪐	The Order	False	0	0	es	los casos covid están aumentando condado los ángeles quédese casa tanto como sea posible use …	2
1833	1833	1241576933042933760	2020-03-22 04:06:22	geopoliting	Colombia	False	0	0	es	los políticos corruptos son como covid que cada años presenta una nueva ola son más descarados mediocr…	2
1835	1835	1241576936406757377	2020-03-22 04:06:23	Memerolo	Ciudad Autónoma de Buenos Aire	False	0	0	es	martín benítez testou positivo para covid	2
1841	1841	1241576936922648577	2020-03-22 04:06:23	Valentina	Colombia	False	16	23	es	resolución corte suprema justicia nación causa fre 2774 2020 cs1 lee carlos roberto otro consejo…	0
1859	1859	1241576949572669440	2020-03-22 04:06:26	BENJ4MIN		False	1	9	es	eden hazard militão han dado negativo covid	2
1861	1861	1241576953158590464	2020-03-22 04:06:27	Te lo dije.......	Saltillo, Coahuila de Zaragoza	False	0	1	es	general jefe del ejército británico advierte del riesgo una tercera guerra mundial causa del covid	0
1868	1868	1241576953876021248	2020-03-22 04:06:27	melody		False	0	0	es	gabi neves positivo covid también había contagiado pandemia gripe española 1918 …	0
1869	1869	1241576957826854912	2020-03-22 04:06:28	zamboangueño	National Capital Region	False	0	0	es	recuperación económica mundial tras covid sigue siendo difícil dice fmi	0
1874	1874	1241576961484509186	2020-03-22 04:06:29	Fredy 🇸🇻	El Salvador	False	0	0	es	covid provincia – sobre total acumulado 132 547 casos que registra provin…	2
1894	1894	1241576974256148480	2020-03-22 04:06:32	yasmine	Neuquén, Argentina	False	0	3	es	¡atento con goles christian nikao athletico paranaense dio golpe venció como visitante atl …	1
1904	1904	1241576978425057280	2020-03-22 04:06:33	Martín Hernandez	Guadalajara, Jalisco	False	0	0	es	oaxaca encuentra abajo del índice letalidad pacientes covid además ampliamos red hospitalaria las…	2
1916	1916	1241576987262685184	2020-03-22 04:06:35	tetranutra	La Casa	False	0	2	es	enfermaste sigue guía ejercicios pie para recuperación física que	0
1935	1935	1241576995995222026	2020-03-22 04:06:37	candelariA		False	0	0	es	letalidad confirman nuevas muertes por covid 185 total otros 201 casos positivos los…	0
1950	1950	1241577004236931073	2020-03-22 04:06:39	🍆 NICK THE DICK, PhD, MD, JD, AD, DC, 123 🍆	Mata de Plátano, Puerto Rico	False	0	0	es	tienditas temen cierres por segunda ola covid méxico	0
1964	1964	1241577012449378304	2020-03-22 04:06:41	Rodrigo Lüttecke	Santiago de Chile	False	0	0	es	será que escuché bien esa ministra consejera eira ruíz dijo final entrevista que pueblo deb…	0
1968	1968	1241577016249454594	2020-03-22 04:06:42	SUOEM CÓRDOBA	Córdoba, Argentina	False	1	8	es	aumento hospitalizaciones valle méxico medio festividades aglomeraciones bares restaurant…	2
1971	1971	1241577020351381509	2020-03-22 04:06:43	Felix Manuel 🇵🇪	Peru	False	0	0	es	totalmente acuerdo recuerdo primer artículo que publicó donde daba conocer …	2
1973	1973	1241577021085495298	2020-03-22 04:06:43	.	ikon-stray kids- nct- monsta x	False	0	0	es	anteriormente recomendaba los ciudadanos estadounidenses viajar república dominicana como medida para contene…	2
1974	1974	1241577021211369479	2020-03-22 04:06:43	Dianq		False	0	0	es	prepararse para pico covid argi próxima semana primera diciembre mediados diciembre lockdown tot…	2
1977	1977	1241577024466096128	2020-03-22 04:06:44	Julian Villada	Barrio Ingenio.	False	0	3	es	covid cosa juego	2
1979	1979	1241577024587784192	2020-03-22 04:06:44	𝑷𝒆𝒃𝒆𝒍𝒔🏳️‍🌈🇭🇳	Tegucigalpa, Honduras	False	10	57	es	blasio alertó que todo nueva york será una zona naranja por covid	2
1993	1993	1241577033227960321	2020-03-22 04:06:46	Daniela	Córdoba, Argentina	False	0	3	es	mientras pueblo está sin luz sin gasolina sin agua con covid paso con tragedia fuerte lluvia que…	1
1994	1994	1241577033555214338	2020-03-22 04:06:46	David Rosales	San Salvador, El Salvador	False	0	0	es	corrientes informaron 261 casos nuevos covid	2
2008	2008	1241577037678157825	2020-03-22 04:06:47	James pero no Dean🍑🐼😊	Pueblo Paleta	False	0	4	es	otro encuentro del grupo temporal del gobierno para enfrentar covid con científicos expertos detallaro…	0
2016	2016	1241577041646018560	2020-03-22 04:06:48	Tutaina Tuturumá	Cali, Colombia	False	1	3	es	¿cuánto cuesta américa latina vacuna contra covid …	0
2022	2022	1241577045701910528	2020-03-22 04:06:49	El Chapo		False	0	1	es	uno los síntomas del puede ser	2
2029	2029	1241577049665556482	2020-03-22 04:06:50	Jaeg	México	False	0	0	es	entrenador gimnasio con covid expuso personas pero nadie contagió debido rediseño vent…	2
2030	2030	1241577049736781824	2020-03-22 04:06:50	H	México	False	0	1	es	tenemos plena conciencia proteger vida los trabajadores que sufren patologías crónicas mujeres embarazad…	2
2042	2042	1241577054514098176	2020-03-22 04:06:51	Christough Relatives	Buenavista, Calabarzon	False	0	2	es	carlos rivera podrá presentar los latin grammy tras contacto con covid	2
2044	2044	1241577057374679040	2020-03-22 04:06:52	TVDO	Ciudad delgado, El Salvador	False	0	2	es	tendrán listo gerente huracanes igual que los gerentes covid	0
2048	2048	1241577058528083968	2020-03-22 04:06:52	⌬ Natu Morningstar ⌬🤓		False	0	2	es	según fuentes peloteros han dado positivo covid las últimas pruebas realizadas equipo los…	2
2057	2057	1241577062839865344	2020-03-22 04:06:53	Maynor Castillo		False	0	0	es	¡este año podrás ver las partir del noviembre los santuarios del …	2
2064	2064	1241577070645436426	2020-03-22 04:06:55	Camila		False	0	2	es	regreso clases programado para enero juan carlos miramontes	2
2067	2067	1241577071316525056	2020-03-22 04:06:55	Fabiola Cardenas		False	0	0	es	denuncian que hotel humbomdt cual propiedad del gobierno está funcionando casino donde …	1
2071	2071	1241577075074629632	2020-03-22 04:06:56	Gobierno Regional Junín	Huancayo, Peru	False	0	3	es	actualizando sobre situación adrián moyano jugador encuentra bien aislado habitación junto …	2
2072	2072	1241577075238227969	2020-03-22 04:06:56	Chem Arel	Cuauhtémoc, Distrito Federal	False	0	0	es	ueva alidad estamos perdidos	0
2079	2079	1241577079512150018	2020-03-22 04:06:57	Ed Gottardo		False	0	0	es	pandemia covid llevó más mil rutas aéreas todo mundo	0
2086	2086	1241577083710713856	2020-03-22 04:06:58	✨mandarinita✨	Tu corazón, baby	False	0	2	es	ésta falta fondos puede resolver través fondo general especialmente con escasez económica debido…	2
2093	2093	1241577092329988096	2020-03-22 04:07:00	❄️	23 | she/her 	False	0	0	es	eleva tokio nivel máximo alerta sanitaria por covid	2
2097	2097	1241577095836438529	2020-03-22 04:07:01	Oscar		False	0	0	es	los médicos especialistas cuidados intensivos del complejo hospitalario css recomendaron varias ocasion…	2
2103	2103	1241577096591413253	2020-03-22 04:07:01	Vecinos Informados	Mexico	False	0	0	es	damos inicio nuestro tercer panel hacia los 100 años espm inversión capital humano tiempos …	2
2109	2109	1241577100374573056	2020-03-22 04:07:02	Vanessa Cabrera		False	0	0	es	españa hoy semáforo epidemiológico covid territorios están riesgo extremo …	0
2113	2113	1241577104736747520	2020-03-22 04:07:03	Claudia M. Villaseñor	Guatemala	False	0	1	es	charla con los trabajadores ueb cubiza camagüey sobre medidas para prevenir propagación del covid …	2
2116	2116	1241577104795488258	2020-03-22 04:07:03	Jota🤶🏽	Jupiter	False	0	0	es	covid arribó sudamérica primer lote vacuna china contra coronavirus https …	0
2117	2117	1241577104824848386	2020-03-22 04:07:03	Eduardo Rapetti	Ciudad del Plata, Uruguay	False	0	0	es	biden promete ayudar gobernadores contra covid	0
2120	2120	1241577105118429190	2020-03-22 04:07:03	Fabioℓa D(E) Nery ✞ॐ🇻🇪	Venezuela | El Poder del Ahora	False	0	0	es	que debe hacer frente covid una sola foto conservar distancia mínima tener tapabocas …	2
2129	2129	1241577112550678531	2020-03-22 04:07:05	CeciliasencionM	Soy feliz viviendo una vida tranquila	False	0	0	es	somos trabajando juntos para detener covid para obtener más información sobre campaña …	0
2133	2133	1241577113465036807	2020-03-22 04:07:05	Gerson Beauchamp		False	14	29	es	enseñó algunas páginas que hecho animaciones hasta realidad aumentada impactó mucho que contara que era …	2
2134	2134	1241577116719702016	2020-03-22 04:07:06	cris		False	0	1	es	covid provincia santa informó 669 nuevos casos fallecidos	0
2138	2138	1241577120943439874	2020-03-22 04:07:07	Jairo Miguel Malo		False	0	0	es	¿qué porcentaje efectividad tiene vacuna moderna contra covid	0
2148	2148	1241577129181093888	2020-03-22 04:07:09	Kristian Macario	Villahermosa, Tabasco	False	0	0	es	tras dar falso positivo prueba covid senador juan zepeda reincorporará …	1
2153	2153	1241577130422566912	2020-03-22 04:07:09	Trava Presidenta		False	0	0	es	gran mujer gran artista gran persona luz casal ayuda los enfermos coronavirus	2
2157	2157	1241577133706825728	2020-03-22 04:07:10	Diego	Uruguay	False	1	0	es	covid arauz acuerda con presidente argentina facilitar acceso vacuna gratuita oportuna …	2
2160	2160	1241577134507917313	2020-03-22 04:07:10	A n a b e l l e 🦄💕		False	0	0	es	hostelería agoniza por covid recurre concurso acreedores	0
2162	2162	1241577137741627397	2020-03-22 04:07:11	★ 𝔼𝕃 𝕁𝕌𝔸ℕ𝕆 ℕ𝔸𝕍𝕀𝔻𝔼Ñ𝕆 ★	Polombia 🇨🇴	False	0	0	es	nuestros niños sin vacunas contra tuberculosis sarampión influenza así nos quieren engañar que van comprar vacuna…	1
2164	2164	1241577137989128193	2020-03-22 04:07:11	Toto		False	0	0	es	brasil asciende 166 mil muertes por covid informo ministerio salud del referido pais …	0
2166	2166	1241577138161094658	2020-03-22 04:07:11	🇦🇷 Germán de Bragança 🇵🇹	Mendoza, Argentina	False	1	1	es	cada segundos fallece una persona por covid europa oms	0
2167	2167	1241577138215665664	2020-03-22 04:07:11	Roberto Verrier Castro	Habana Cuba 	False	0	0	es	este año viaja covid	2
2170	2170	1241577138555203585	2020-03-22 04:07:11	Ruth con te ache Olivares	Ciudad de México	False	0	2	es	solas con covid sentí como animal encerrado jaula sin saber quién acudir …	0
2185	2185	1241577146583339010	2020-03-22 04:07:13	candelaaaaaa	Córdoba, Argentina	False	0	0	es	amplía california impuso toque queda gran parte territorio para detener aumento casos covid …	0
2193	2193	1241577150525976576	2020-03-22 04:07:14	julia	Málaga, España	False	0	2	es	encuentra recluida uci con una enterecolitis anemia severa neumonía desde hace mes aproxi…	0
2196	2196	1241577150798532608	2020-03-22 04:07:14	Pablo Salas	La Docta	False	0	1	es	los médicos especialistas cuidados intensivos del complejo hospitalario caja seguro social css recome…	2
2200	2200	1241577154766348288	2020-03-22 04:07:15	Mk 🏠	La Habana	False	1	0	es	casos globales covid suben millones	2
2210	2210	1241577159409520640	2020-03-22 04:07:16	Mariola Cordero	México D.F	False	0	0	es	ministro junto gob estableció mesa trabajo junto estado may…	2
2211	2211	1241577159782805505	2020-03-22 04:07:16	CV NOTICIAS	Barranquilla, Colombia	False	1	2	es	hoy acompañamos vuelo nacional brindando charlas preventivas frente covid asesoramiento rec…	2
2218	2218	1241577163356340225	2020-03-22 04:07:17	tarantulaes	argentina	False	0	3	es	biden dice que impondrá confinamiento nacional por covid	0
2219	2219	1241577163440128001	2020-03-22 04:07:17	gabo❌	Trujillo, Peru	False	0	1	es	nan	2
2223	2223	1241577167198261248	2020-03-22 04:07:18	Pamela Falconi Loqui	Los Rios	False	1	6	es	declaración guerra humanidad vulneración derecho vida libertad elección bioterrorismo esta…	0
2229	2229	1241577171686232064	2020-03-22 04:07:19	Dani PV		False	0	0	es	organismo manifiesta que tras covid camino será arduo que los países deberían eliminar barreras arancelari…	0
2230	2230	1241577171795292160	2020-03-22 04:07:19	Julio Ces	Mexico D,F	False	0	1	es	este tiempo pandemia ¡ prevención clave cuídate cuida los demas emplea las medidas …	2
2238	2238	1241577175834386433	2020-03-22 04:07:20	Horizonte Tunero	San Luis Potosí, México	False	0	2	es	los países deberían eliminar las barreras comerciales para tecnología médica para alentar mejorías dijo jefa …	0
2242	2242	1241577179567316994	2020-03-22 04:07:21	ꪜꪖꪶꫀꪀ𝕥ⅈꪀꪖ	Tucumán, Argentina	False	0	0	es	pfizer incrementa efectividad vacuna contra covid	0
2243	2243	1241577179630252033	2020-03-22 04:07:21	ap🦕		False	0	0	es	vacuna contra covid farmacéutica pfizer anunció que vacuna contra covid tiene una eficacia del …	0
2244	2244	1241577179659612166	2020-03-22 04:07:21	Edna Jaramillo G.	Panamá	False	5	1	es	una adolescente madrynense tuvo que ser derivada caba raíz una falla renal crónica que vio agravada …	0
2246	2246	1241577180037079041	2020-03-22 04:07:21	Juan Quintana	Zapopan, Jalisco	False	0	1	es	muere otro sanantoniense con cuadro clínico para covid	0
2248	2248	1241577183757271040	2020-03-22 04:07:22	Liusvel	Cuba	False	0	0	es	testeos argentina debe ser único país del mundo que subestima positividad los testeos hay argumento válido…	2
2252	2252	1241577184659001347	2020-03-22 04:07:22	Saúl Ramcerva		False	0	0	es	entrenador river incluyó varios sus habituales titulares última práctica fútbol cruz dio…	2
2263	2263	1241577196591800320	2020-03-22 04:07:25	AnaDargence		False	0	0	es	actualización status covid nuevo laredo 708 laredo texas 109 entérate las últimos datos sobre …	2
2267	2267	1241577196776554501	2020-03-22 04:07:25	Gabo	Valencia 	False	0	0	es	covid provocará una crisis financiera las empresas hoteleras turísticas 2021 joh…	0
2269	2269	1241577197187608576	2020-03-22 04:07:25	Miluska	Lima	False	0	0	es	mantener limpias las superficies que más usan una manera evitar propagación covid	0
2276	2276	1241577201188909056	2020-03-22 04:07:26	Rommel Arias		False	0	0	es	atención gabriel neves dio positivo por covid	2
2286	2286	1241577213302050817	2020-03-22 04:07:29	LAURA ARIJON ♔	Florida, USA	False	1	1	es	cinco vacunas contra covid producidas china están tercera etapa ensayos están probando …	0
2289	2289	1241577213499183104	2020-03-22 04:07:29	Carly Negrete	Xochimilco, Distrito Federal	False	5	11	es	llamó los medios comunicación dejar difundir información pandemia covid con ‘tinte pol…	0
2290	2290	1241577213847314432	2020-03-22 04:07:29	Carolina Quispe G.	cali. colombia	False	0	0	es	responsabilidad política …	2
2295	2295	1241577217576108032	2020-03-22 04:07:30	edunar54 🇵🇦	Panamá	False	7	8	es	por salud nuestro pueblo quédate casa solo una estricta emergencia justifica salir hogar …	2
2303	2303	1241577221745192960	2020-03-22 04:07:31	Julie Rodriguez	Lima, Peru	False	0	0	es	dos nuevos muertos magdalena por covid	0
2306	2306	1241577222227595264	2020-03-22 04:07:31	El tío Tramp.		False	0	0	es	niño descalzo derecha foto profesor ugur shaheen fundador empresa bio tech que está…	2
2307	2307	1241577222311378945	2020-03-22 04:07:31	Prusiano		False	0	1	es	república dominicana recibe donación japón méxico por covid	2
2308	2308	1241577222374404096	2020-03-22 04:07:31	jey bi el		False	0	1	es	jornada ayer positivo covid– encuentro asintomático excelente estado sanitario aislado …	2
2309	2309	1241577225868193799	2020-03-22 04:07:32	BluRadio Colombia	Bogotá, D.C., Colombia	True	6	12	es	confirmó nuevos casos covid santa rosa general pico realicó santa …	2
2311	2311	1241577226392526848	2020-03-22 04:07:32	cordoba cordoba		False	0	1	es	acuerdo consultora londinense capital economics chile sería único país latina con verdadera posibilidad …	2
2317	2317	1241577238321119234	2020-03-22 04:07:35	Daniela Carbonó	Santa Marta, Colombia	False	0	0	es	covid más 150 muestras diarias consultorios febriles del gran resistencia	2
2321	2321	1241577238560194561	2020-03-22 04:07:35	Mónica Vargas	Barranquilla, Colombia	False	0	0	es	mañana estaremos sustituyendo dígame verdad por par…	2
2329	2329	1241577242796400640	2020-03-22 04:07:36	Zami Garcia	Bogotá-Colombia	False	0	0	es	por eso qué han hecho llamamiento para que sustituya uso mascarillas desechables por reutiliza…	2
2347	2347	1241577251898109954	2020-03-22 04:07:38	Jorge Grilli	ARGENTINA	False	1	0	es	los políticos corruptos son como covid que cada años presenta una nueva ola son más descarados mediocres	2
2351	2351	1241577259653165058	2020-03-22 04:07:40	🌟Vera🌟👑✌🇲🇽	Oax. Mexico	False	0	0	es	confirmaron nuevo contagio cuatro recuperados	2
2355	2355	1241577259833704449	2020-03-22 04:07:40	JORGE TARUD		False	0	0	es	covid otro virus con que tendremos que convivir pandemia mundial covid terminará cuando …	0
2356	2356	1241577260156628994	2020-03-22 04:07:40	Gonzalo	villa Devoto Buenos Aires	False	0	1	es	arrieta recuperó del covid hoy entrenó cascajal está disponible para sábado	2
2382	2382	1241577276778700801	2020-03-22 04:07:44	M. Andres Avila Vera	Guayaquil, Ecuador	False	0	0	es	santos laguna “ nuestro partido más importante del año repechaje primero desearles que …	2
2384	2384	1241577276891959296	2020-03-22 04:07:44	Aristides! 🇸🇻	 El Salvador  ♥	False	0	0	es	grandes los desafíos que para humanidad sido pandemia covid rol esencial que resulta solidaridad intern…	0
2390	2390	1241577280490680320	2020-03-22 04:07:45	Camila Sandoval	Cañete-Concepción, Chile	False	0	0	es	tenemos plena conciencia proteger vida los trabajadores que sufren patologías crónicas mujeres emb…	2
2397	2397	1241577285095915520	2020-03-22 04:07:46	Otimer	Panamá	False	0	0	es	¡debes verlo foto que encendió las alarmas varios clubes europa américa tras conocerse que luis suárez…	2
2404	2404	1241577292792504325	2020-03-22 04:07:48	Ck.		False	0	0	es	sabías que rige una alerta por contaminación raíz pandemia del covid	0
2412	2412	1241577297775415299	2020-03-22 04:07:49	Rosina Castro Luque		False	0	0	es	según estimaciones nivel nacional continúan aumentando los números casos positivos por covid estado mérid…	2
2419	2419	1241577305421512710	2020-03-22 04:07:51	Jorge Pappalardo		False	11	70	es	comité infecciones nosocomiales recomienda agregar más camas para pacientes covid complejo	2
2421	2421	1241577306264608769	2020-03-22 04:07:51	Ricardo Buet		False	0	1	es	aunque los síntomas entre los menores infectados siguen siendo leves las infecciones están aumentando impacto…	0
2424	2424	1241577310358290432	2020-03-22 04:07:52	valenn	CSM	False	2	4	es	ante incremento contagios covid alcaldías capitalinas establecerán ley seca los fines semana …	2
2425	2425	1241577310643523584	2020-03-22 04:07:52	Periodista Independiente Muslim	San Salvador, El Salvador	False	0	0	es	así piden familiares víctimas covid	0
2432	2432	1241577314451931136	2020-03-22 04:07:53	Vale		False	0	1	es	estamos seguro que covid porque arrancó con viña tema puede ser gripe aviar	2
2440	2440	1241577318809841664	2020-03-22 04:07:54	Roberto sanchez		False	1	0	es	lateral derecho realizó segundo test para confirmar que padece covid por parte nicolás…	0
2442	2442	1241577322358214656	2020-03-22 04:07:55	MIGUEL ANGEL BONAL	20.664474,-103.409033	False	2	17	es	informe unicri señala que aumenta uso malicioso las redes sociales por parte grupos terroristas extrem…	0
2454	2454	1241577330860056576	2020-03-22 04:07:57	Bubitza	Somewhere in the Rainbow	False	0	0	es	aclaración ayer reportaron 4296 casos positivos confirmados coronavirus covid hoy reportan casos nuevos…	2
2456	2456	1241577331531137024	2020-03-22 04:07:57	Donald Dimas	Pueblo Bello, Colombia	False	0	0	es	señala unicef que covid afecta los niños pandemia puede dejar una “generación perdida”	0
2462	2462	1241577335431856128	2020-03-22 04:07:58	A.		False	0	1	es	invita conocer uso adecuado mascarilla como medida prevención contenció…	2
2469	2469	1241577339521122304	2020-03-22 04:07:59	H. Balcazar Nava.	Toluca, México	False	0	0	es	cifra fallecimiento por covid estados unidos supera los 250 000 casi población está …	2
2472	2472	1241577339923902465	2020-03-22 04:07:59	bea		False	0	0	es	fda autorizado casi 300 pruebas para detectar covid	2
2473	2473	1241577339999399937	2020-03-22 04:07:59	MARCELA BARRIENTOS H.	Viña del Mar, Chile	False	0	12	es	diputada franggi nicolás informó que uno sus asesores con quien tuvo …	2
2475	2475	1241577343308587008	2020-03-22 04:08:00	Altos de Jalisco	Altos de Jalisco	False	1	16	es	«los verdaderos filósofos son aquellos que aman contemplar verdad» platón conmemora día mundial …	2
2481	2481	1241577347410726915	2020-03-22 04:08:01	God save the queen👑	Bogotá Colombia	False	0	1	es	segunda fase pruebas clínicas vacuna contra covid desarrollada por universidad inglesa oxford…	0
2482	2482	1241577347511271424	2020-03-22 04:08:01	Altos de Jalisco	Altos de Jalisco	False	0	1	es	acto emulación médicos revolución lucha contra covid bloqueo	1
2484	2484	1241577348157358083	2020-03-22 04:08:01	Katherine Suárez	Bucaramanga, Colombia	False	0	0	es	reino unido reino unido reporta 915 nuevos contagios coronavirus 501 muertes por covid último …	0
2487	2487	1241577351340871680	2020-03-22 04:08:02	DATAiFX	Colombia	False	3	3	es	las los investigadores lideraron programa piloto chile validación test para detec…	2
2492	2492	1241577356189458432	2020-03-22 04:08:03	⭐️Mariano Ripper⭐️	Ciudad Autónoma de Buenos Aire	False	0	3	es	buen momento para enfermarse covid pues los hospitales están llenos pueden brindar buena atención …	1
2496	2496	1241577356935991309	2020-03-22 04:08:03	Hay Tamales		False	0	0	es	scott atlas sobre los cierres covid única forma que esto detiene que gente levante	0
2504	2504	1241577365047738370	2020-03-22 04:08:05	Contrapunto		True	0	0	es	cierran las iglesias por precaución evitar contagios covid los fanáticos religiosos gran persecución…	0
2508	2508	1241577368474603520	2020-03-22 04:08:06	Jose	Burzaco	False	0	0	es	reducen movilidad espacios públicos ante covid acordonaron plazas plazuelas jardines portales …	2
2518	2518	1241577372857532416	2020-03-22 04:08:07	Rodrigo Lüttecke	Santiago de Chile	False	0	0	es	entiendo nada como autoridades deben dar ejemplo estos …	2
2526	2526	1241577377194532873	2020-03-22 04:08:08	Chad Vader 🇪🇦	Death Star, Alicante.	False	0	1	es	obispo alerta que vacuna contra covid utiliza células bebés abortados	2
2537	2537	1241577381371904000	2020-03-22 04:08:09	ESTRADA		False	0	0	es	acuerdan cdmx edomex “ley seca” los fines semana para evitar contagios covid	0
2539	2539	1241577381548171264	2020-03-22 04:08:09	Analuisa Alexandra	Ecuador-Quito	False	0	0	es	lateral derecho realizó segundo test para confirmar que padece covid por parte nico…	0
2541	2541	1241577381707554817	2020-03-22 04:08:09	☣Rulo Gonzalez☣	Monterrey, N.L. Mexico	False	0	0	es	aquí todo soluciona con normas tramitó una ley congreso república para que los colombia…	2
2544	2544	1241577389349638146	2020-03-22 04:08:11	Gualberto Juárez		False	0	0	es	nueva ola casos ocasiona escasez papel higiénico	0
2545	2545	1241577389546602496	2020-03-22 04:08:11	Careloco		False	0	0	es	covid superamos tan los	2
2549	2549	1241577389878136833	2020-03-22 04:08:11	macsg_May_Conchi	SEVILLA	False	0	0	es	comunicamos que gabriel neves dio positivo covid jugador asintomático encuentra perfectas condiciones…	2
2552	2552	1241577393493590018	2020-03-22 04:08:12	Vero Santos	Charlotte, NC	False	0	0	es	pesar que número casos activos reportados continúa descenso confirmaron muertes adicionales por …	0
2557	2557	1241577394277842945	2020-03-22 04:08:12	Federico Castillo G.	Dominican Republic	False	2	9	es	áfrica rebasa barrera los dos millones contagios covid	2
2562	2562	1241577397717254145	2020-03-22 04:08:13	Alexis	En Colombia	False	0	0	es	informe médico segundo hisopado con resultado negativo para ángelo gabrielli por que mañana sumará las…	2
2563	2563	1241577398044446721	2020-03-22 04:08:13	lico	Lanús , Buenos Aires.	False	0	0	es	fanb milicia unidos venceremos covid	2
2568	2568	1241577398660825088	2020-03-22 04:08:13	Jesus De veracruz		False	0	0	es	taller costura prisión estatal puente grande jalisco grupo reos trabaja fabricación…	0
2569	2569	1241577401622106112	2020-03-22 04:08:14	valesr		False	0	1	es	ministro salud informó que país tiene ocupación hospitalaria ocupado …	2
2570	2570	1241577402125385728	2020-03-22 04:08:14	gitanoPeruano333 #teseguiresimesigues		False	2	4	es	inestimable labor las direcciones los centros educativos tiempos por	2
2583	2583	1241577410262372353	2020-03-22 04:08:16	Externo Pediatra Deras	Lourdes, Colón	False	0	0	es	covid refleja vulnerabilidad del paciente crónico http…	2
2591	2591	1241577411067752448	2020-03-22 04:08:16	Juan Camilo		False	0	1	es	gobierno peruano autorizó segundo retiro dinero fondos pensiones por impacto económico del covid https…	2
2593	2593	1241577414284771328	2020-03-22 04:08:17	Manuel Ortiz Ramirez	Ciudad de México	False	0	0	es	hoy llevaron cabo 3555 análisis detectaron nuevos casos coronavirus covid los casos nuevos …	2
